CVE_CUENTA,CVE_PERIODO,CVE_ESTADO,CVE_MUNICIPIO,CVE_INSTITUCION,CUENTAS_NOMINA,CUENTAS_TOTALES,CUENTAS_MA,CUNETAS_NIVEL1,CUENTAS_NIVEL2,CUENTAS_NIVEL3,CUENTAS_NIVEL4,CUENTAS_AHORRO,CUENTAS_PLAZOFIJO,,,,,,,,
"1,022,753",202002,10,10022,40127,25,2869,2844,0,0,0,2869,0,64,,,,,,,,
"1,022,754",202002,10,10023,40002,0,3803,3803,0,3803,0,0,0,0,,,,,,,,
"1,022,755",202002,10,10023,40012,2650,5638,2988,0,946,0,4692,0,82,,,,,,,,
"1,022,756",202002,10,10023,40014,2553,4502,1949,0,1,73,4428,0,240,,,,,,,,
"1,022,757",202002,10,10023,40127,129,3160,3031,0,0,0,3160,0,13,,,,,,,,
"1,022,758",202002,10,10023,40130,0,203,203,0,2,0,201,0,94,,,,,,,,
"1,022,759",202002,10,10024,40002,0,1101,1101,0,1101,0,0,0,0,,,,,,,,
"1,022,760",202002,10,10025,40002,0,91,91,0,91,0,0,0,0,,,,,,,,
"1,022,761",202002,10,10026,40002,0,554,554,0,554,0,0,0,0,,,,,,,,
"1,022,762",202002,10,10027,40002,0,61,61,0,61,0,0,0,0,,,,,,,,
"1,022,763",202002,10,10028,40002,0,847,847,0,847,0,0,0,0,,,,,,,,
"1,022,764",202002,10,10028,40072,790,2757,1967,0,251,47,2459,0,409,,,,,,,,
"1,022,765",202002,10,10029,40002,0,55,55,0,55,0,0,0,0,,,,,,,,
"1,022,766",202002,10,10030,40002,0,94,94,0,94,0,0,0,0,,,,,,,,
"1,022,767",202002,10,10031,40002,0,253,253,0,253,0,0,0,0,,,,,,,,
"1,022,768",202002,10,10032,40002,0,2232,2232,0,2232,0,0,0,0,,,,,,,,
"1,022,769",202002,10,10032,40012,2770,6190,3420,2,1132,0,5056,0,146,,,,,,,,
"1,022,770",202002,10,10032,40014,1774,4721,2947,0,3,0,4718,0,745,,,,,,,,
"1,022,771",202002,10,10032,40021,214,575,361,0,0,0,575,0,15,,,,,,,,
"1,022,772",202002,10,10032,40044,112,2217,2105,0,0,0,2217,0,321,,,,,,,,
"1,022,773",202002,10,10032,40072,1030,2461,1431,0,605,41,1815,0,270,,,,,,,,
"1,022,774",202002,10,10032,40127,72,3548,3476,0,0,0,3548,0,30,,,,,,,,
"1,022,775",202002,10,10032,40137,101,5511,5410,0,0,0,5511,0,3,,,,,,,,
"1,022,776",202002,10,10033,40002,0,346,346,0,346,0,0,0,0,,,,,,,,
"1,022,777",202002,10,10034,40002,0,704,704,0,704,0,0,0,0,,,,,,,,
"1,022,778",202002,10,10034,40137,16,2447,2431,0,0,0,2447,0,0,,,,,,,,
"1,022,779",202002,10,10035,40002,3,635,632,0,589,0,46,0,5,,,,,,,,
"1,022,780",202002,10,10035,40012,1156,4604,3448,0,475,1,4128,0,231,,,,,,,,
"1,022,781",202002,10,10036,40002,0,711,711,0,711,0,0,0,0,,,,,,,,
"1,022,782",202002,10,10036,40150,0,0,0,0,0,0,0,0,1,,,,,,,,
"1,022,783",202002,10,10037,40002,0,119,119,0,119,0,0,0,0,,,,,,,,
"1,022,784",202002,10,10038,40002,741,5115,4374,0,1713,0,3402,0,382,,,,,,,,
"1,022,785",202002,10,10038,40014,1572,4347,2775,0,5,925,3417,0,141,,,,,,,,
"1,022,786",202002,10,10038,40072,1400,3605,2205,0,527,46,3032,0,368,,,,,,,,
"1,022,787",202002,10,10038,40127,101,4660,4559,0,0,0,4660,0,65,,,,,,,,
"1,022,788",202002,10,10038,40130,0,110,110,0,0,0,110,0,63,,,,,,,,
"1,022,789",202002,10,10038,40137,28,1330,1302,0,0,0,1330,0,0,,,,,,,,
"1,022,790",202002,10,10039,40002,0,980,980,0,980,0,0,0,0,,,,,,,,
"1,022,791",202002,10,10039,40012,1675,5241,3566,0,593,0,4648,0,84,,,,,,,,
"1,022,792",202002,10,10039,40072,1058,2319,1261,0,409,51,1859,0,133,,,,,,,,
"1,022,793",202002,10,10039,40127,23,1689,1666,0,0,0,1689,0,24,,,,,,,,
"1,022,794",202002,10,10039,40130,0,97,97,0,0,0,97,0,58,,,,,,,,
"1,022,795",202002,11,11001,40002,5019,12998,7979,0,4211,0,8787,0,410,,,,,,,,
"1,022,796",202002,11,11001,40012,3482,7739,4257,0,1761,0,5978,0,120,,,,,,,,
"1,022,797",202002,11,11001,40021,5650,7858,2208,0,0,0,7858,0,160,,,,,,,,
"1,022,798",202002,11,11001,40127,314,4084,3770,0,0,0,4084,0,30,,,,,,,,
"1,022,799",202002,11,11001,40137,50,2041,1991,0,0,0,2041,0,4,,,,,,,,
"1,022,800",202002,11,11002,40002,6812,22104,15292,0,7603,0,14501,0,1020,,,,,,,,
"1,022,801",202002,11,11002,40012,6441,12922,6481,0,1599,0,11323,0,297,,,,,,,,
"1,022,802",202002,11,11002,40014,4681,8654,3973,0,7,0,8647,0,2123,,,,,,,,
"1,022,803",202002,11,11002,40021,0,18,18,0,0,0,18,0,0,,,,,,,,
"1,022,804",202002,11,11002,40030,786,3582,2796,0,0,0,3582,0,501,,,,,,,,
"1,022,805",202002,11,11002,40036,1,48,47,0,0,0,48,0,0,,,,,,,,
"1,022,806",202002,11,11002,40044,315,2519,2204,0,314,0,2205,0,582,,,,,,,,
"1,022,807",202002,11,11002,40072,2362,5180,2818,0,613,111,4456,0,921,,,,,,,,
"1,022,808",202002,11,11002,40127,385,10730,10345,0,1,0,10729,0,385,,,,,,,,
"1,022,809",202002,11,11002,40137,227,9742,9515,0,0,0,9742,0,1,,,,,,,,
"1,022,810",202002,11,11003,40002,5720,21367,15647,0,8032,0,13335,0,431,,,,,,,,
"1,022,811",202002,11,11003,40012,5596,13710,8114,0,1361,1,12348,0,222,,,,,,,,
"1,022,812",202002,11,11003,40014,10822,20303,9481,0,195,727,19381,0,2051,,,,,,,,
"1,022,813",202002,11,11003,40021,3205,6147,2942,0,0,0,6147,0,215,,,,,,,,
"1,022,814",202002,11,11003,40030,3102,5385,2283,0,187,0,5198,0,127,,,,,,,,
"1,022,815",202002,11,11003,40036,58,1583,1525,0,18,0,1565,0,88,,,,,,,,
"1,022,816",202002,11,11003,40042,0,151,151,0,0,0,151,0,20,,,,,,,,
"1,022,817",202002,11,11003,40044,218,1760,1542,0,0,0,1760,0,48,,,,,,,,
"1,022,818",202002,11,11003,40058,0,156,156,0,0,0,156,0,12,,,,,,,,
"1,022,819",202002,11,11003,40072,8251,14160,5909,0,2697,236,11227,0,1938,,,,,,,,
"1,022,820",202002,11,11003,40127,447,7801,7354,0,0,0,7801,0,44,,,,,,,,
"1,022,821",202002,11,11003,40130,0,190,190,0,0,0,190,0,0,,,,,,,,
"1,022,822",202002,11,11003,40136,0,3926,3926,0,0,0,3926,0,413,,,,,,,,
"1,022,823",202002,11,11003,40137,320,10251,9931,0,0,0,10251,0,49,,,,,,,,
"1,022,824",202002,11,11003,40143,0,1930,1930,0,0,0,1930,0,909,,,,,,,,
"1,022,825",202002,11,11003,40150,0,0,0,0,0,0,0,0,5,,,,,,,,
"1,022,826",202002,11,11004,40002,2259,12156,9897,0,3466,0,8690,0,1084,,,,,,,,
"1,022,827",202002,11,11004,40127,85,4930,4845,0,0,0,4930,0,41,,,,,,,,
"1,022,828",202002,11,11004,40130,0,239,239,0,27,0,212,0,108,,,,,,,,
"1,022,829",202002,11,11004,40137,0,249,249,0,0,0,249,0,0,,,,,,,,
"1,022,830",202002,11,11004,40150,0,0,0,0,0,0,0,0,1,,,,,,,,
"1,022,831",202002,11,11005,40002,4010,12381,8371,0,2961,0,9420,0,245,,,,,,,,
"1,022,832",202002,11,11005,40012,4360,7466,3106,0,795,0,6671,0,159,,,,,,,,
"1,022,833",202002,11,11005,40127,119,4362,4243,1,0,0,4361,0,35,,,,,,,,
"1,022,834",202002,11,11005,40137,147,5735,5588,0,0,0,5735,0,3,,,,,,,,
"1,022,835",202002,11,11006,40002,0,73,73,0,73,0,0,0,0,,,,,,,,
"1,022,836",202002,11,11007,40002,44505,119494,74989,0,35548,0,83946,0,2185,,,,,,,,
"1,022,837",202002,11,11007,40012,59167,97682,38515,0,19442,0,78240,0,1154,,,,,,,,
"1,022,838",202002,11,11007,40014,32745,53741,20996,0,209,1444,52088,0,2370,,,,,,,,
"1,022,839",202002,11,11007,40021,23153,35682,12529,0,0,0,35682,0,1190,,,,,,,,
"1,022,840",202002,11,11007,40030,13081,21401,8320,0,102,0,21299,0,920,,,,,,,,
"1,022,841",202002,11,11007,40036,244,3930,3686,0,22,0,3908,0,182,,,,,,,,
"1,022,842",202002,11,11007,40044,2376,7121,4745,0,5,0,7116,0,440,,,,,,,,
"1,022,843",202002,11,11007,40058,62,3055,2993,0,691,0,2364,0,281,,,,,,,,
"1,022,844",202002,11,11007,40072,25357,33744,8387,0,6740,550,26454,0,1202,,,,,,,,
"1,022,845",202002,11,11007,40127,1745,26723,24978,0,0,0,26723,0,218,,,,,,,,
"1,022,846",202002,11,11007,40130,0,2627,2627,0,13,0,2614,0,514,,,,,,,,
"1,022,847",202002,11,11007,40131,0,2137,2137,0,0,0,2137,0,103,,,,,,,,
"1,022,848",202002,11,11007,40132,86,643,557,0,0,0,643,0,95,,,,,,,,
"1,022,849",202002,11,11007,40136,0,390,390,0,0,0,390,0,47,,,,,,,,
"1,022,850",202002,11,11007,40137,557,24719,24162,0,0,0,24719,0,100,,,,,,,,
"1,022,851",202002,11,11007,40143,0,548,548,0,0,0,548,0,533,,,,,,,,
"1,022,852",202002,11,11007,40150,0,2,2,0,0,0,2,0,6,,,,,,,,
"1,022,853",202002,11,11008,40002,0,870,870,0,870,0,0,0,8,,,,,,,,
"1,022,854",202002,11,11008,40012,1941,5966,4025,0,334,0,5632,0,118,,,,,,,,
"1,022,855",202002,11,11008,40127,115,2141,2026,0,0,0,2141,0,28,,,,,,,,
"1,022,856",202002,11,11009,40002,1002,4398,3396,0,2356,0,2042,0,161,,,,,,,,
"1,022,857",202002,11,11009,40012,4140,6933,2793,0,892,0,6041,0,217,,,,,,,,
"1,022,858",202002,11,11009,40127,547,5743,5196,0,0,0,5743,0,26,,,,,,,,
"1,022,859",202002,11,11009,40130,0,25,25,0,25,0,0,0,0,,,,,,,,
"1,022,860",202002,11,11009,40137,103,7877,7774,0,0,0,7877,0,0,,,,,,,,
"1,022,861",202002,11,11010,40002,158,754,596,0,389,0,365,0,11,,,,,,,,
"1,022,862",202002,11,11010,40127,25,46,21,0,0,0,46,0,0,,,,,,,,
"1,022,863",202002,11,11010,40150,0,0,0,0,0,0,0,0,2,,,,,,,,
"1,022,864",202002,11,11011,40002,5456,16532,11076,0,6065,0,10467,0,577,,,,,,,,
"1,022,865",202002,11,11011,40012,7055,12006,4951,1,1563,2,10440,0,346,,,,,,,,
"1,022,866",202002,11,11011,40014,7355,10856,3501,0,38,17,10801,0,1042,,,,,,,,
"1,022,867",202002,11,11011,40127,229,7271,7042,0,0,0,7271,0,159,,,,,,,,
"1,022,868",202002,11,11011,40137,167,8785,8618,0,0,0,8785,0,11,,,,,,,,
"1,022,869",202002,11,11012,40002,1909,7940,6031,0,1247,0,6693,0,983,,,,,,,,
"1,022,870",202002,11,11012,40127,89,2291,2202,0,0,0,2291,0,54,,,,,,,,
"1,022,871",202002,11,11012,40137,58,5898,5840,0,0,0,5898,0,2,,,,,,,,
"1,022,872",202002,11,11013,40002,0,596,596,0,596,0,0,0,0,,,,,,,,
"1,022,873",202002,11,11014,40002,3126,16172,13046,0,7604,0,8568,0,437,,,,,,,,
"1,022,874",202002,11,11014,40012,3985,8425,4440,0,1155,0,7270,0,241,,,,,,,,
"1,022,875",202002,11,11014,40014,2556,5614,3058,0,4,1,5609,0,416,,,,,,,,
"1,022,876",202002,11,11014,40021,1308,3841,2533,0,0,0,3841,0,208,,,,,,,,
"1,022,877",202002,11,11014,40036,7,77,70,0,0,0,77,0,4,,,,,,,,
"1,022,878",202002,11,11014,40072,4675,8795,4120,0,2022,155,6618,0,2234,,,,,,,,
"1,022,879",202002,11,11014,40127,355,12927,12572,0,0,0,12927,0,82,,,,,,,,
"1,022,880",202002,11,11014,40130,0,360,360,0,14,0,346,0,123,,,,,,,,
"1,022,881",202002,11,11014,40136,0,127,127,0,0,0,127,0,75,,,,,,,,
"1,022,882",202002,11,11014,40137,225,11140,10915,0,0,0,11140,0,57,,,,,,,,
"1,022,883",202002,11,11015,40002,12264,47241,34977,0,26239,0,21002,0,641,,,,,,,,
"1,022,884",202002,11,11015,40012,20144,36835,16691,1,5621,0,31213,0,438,,,,,,,,
"1,022,885",202002,11,11015,40014,12049,32937,20888,0,23,279,32635,0,1251,,,,,,,,
"1,022,886",202002,11,11015,40021,4200,10038,5838,0,0,0,10038,0,591,,,,,,,,
"1,022,887",202002,11,11015,40030,6581,20822,14241,0,11208,0,9614,0,259,,,,,,,,
"1,022,888",202002,11,11015,40036,18,243,225,0,9,0,234,0,9,,,,,,,,
"1,022,889",202002,11,11015,40044,156,3161,3005,0,1796,0,1365,0,135,,,,,,,,
"1,022,890",202002,11,11015,40058,10,1222,1212,0,114,0,1108,0,375,,,,,,,,
"1,022,891",202002,11,11015,40072,26501,32267,5766,0,2291,1278,28698,0,1077,,,,,,,,
"1,022,892",202002,11,11015,40127,1136,6479,5343,0,0,0,6479,0,51,,,,,,,,
"1,022,893",202002,11,11015,40130,0,289,289,0,0,0,289,0,9,,,,,,,,
"1,022,894",202002,11,11015,40131,0,429,429,0,0,0,429,0,64,,,,,,,,
"1,022,895",202002,11,11015,40137,164,9206,9042,0,0,0,9206,0,95,,,,,,,,
"1,022,896",202002,11,11015,40143,0,164,164,0,0,0,164,0,169,,,,,,,,
"1,022,897",202002,11,11015,40150,0,0,0,0,0,0,0,0,3,,,,,,,,
"1,022,898",202002,11,11016,40002,0,518,518,0,518,0,0,0,0,,,,,,,,
"1,022,899",202002,11,11016,40012,992,3597,2605,0,258,0,3339,0,72,,,,,,,,
"1,022,900",202002,11,11016,40014,9773,16586,6813,0,31,41,16514,0,1722,,,,,,,,
"1,022,901",202002,11,11016,40127,43,2259,2216,0,0,0,2259,0,33,,,,,,,,
"1,022,902",202002,11,11017,40002,32608,100866,68258,0,39886,0,60980,0,2154,,,,,,,,
"1,022,903",202002,11,11017,40012,60271,100029,39758,1,28580,1,71447,0,1435,,,,,,,,
"1,022,904",202002,11,11017,40014,32423,54310,21887,0,307,3043,50960,1,3837,,,,,,,,
"1,022,905",202002,11,11017,40021,19122,29795,10673,0,0,0,29795,0,588,,,,,,,,
"1,022,906",202002,11,11017,40030,33076,43167,10091,0,113,0,43054,0,1044,,,,,,,,
"1,022,907",202002,11,11017,40036,374,3992,3618,0,31,0,3961,0,322,,,,,,,,
"1,022,908",202002,11,11017,40042,13,1949,1936,0,0,0,1949,0,223,,,,,,,,
"1,022,909",202002,11,11017,40044,1134,5579,4445,0,7,0,5572,0,279,,,,,,,,
"1,022,910",202002,11,11017,40058,0,772,772,0,34,0,738,0,183,,,,,,,,
"1,022,911",202002,11,11017,40072,17004,26014,9010,0,4401,457,21156,0,1843,,,,,,,,
"1,022,912",202002,11,11017,40112,0,507,507,0,0,0,507,0,40,,,,,,,,
"1,022,913",202002,11,11017,40127,3775,37093,33318,1,1,0,37091,0,405,,,,,,,,
"1,022,914",202002,11,11017,40130,0,47,47,0,1,0,46,0,1,,,,,,,,
"1,022,915",202002,11,11017,40131,0,2903,2903,0,0,0,2903,0,123,,,,,,,,
"1,022,916",202002,11,11017,40136,0,125,125,0,0,0,125,0,18,,,,,,,,
"1,022,917",202002,11,11017,40137,736,26727,25991,0,0,0,26727,0,16,,,,,,,,
"1,022,918",202002,11,11017,40143,0,124,124,0,0,0,124,0,101,,,,,,,,
"1,022,919",202002,11,11017,40150,0,2,2,0,0,0,2,0,5,,,,,,,,
"1,022,920",202002,11,11018,40002,2165,6296,4131,0,1647,0,4649,0,561,,,,,,,,
"1,022,921",202002,11,11018,40012,2327,4962,2635,0,545,0,4417,0,292,,,,,,,,
"1,022,922",202002,11,11018,40127,150,1648,1498,0,0,0,1648,0,7,,,,,,,,
"1,022,923",202002,11,11018,40137,30,5152,5122,0,0,0,5152,0,0,,,,,,,,
"1,022,924",202002,11,11019,40002,1413,7303,5890,0,1222,0,6081,0,1669,,,,,,,,
"1,022,925",202002,11,11019,40012,1044,2251,1207,0,444,0,1807,0,144,,,,,,,,
"1,022,926",202002,11,11019,40127,157,4190,4033,0,0,0,4190,0,79,,,,,,,,
"1,022,927",202002,11,11019,40137,60,2399,2339,0,0,0,2399,0,0,,,,,,,,
"1,022,928",202002,11,11020,40002,89670,293979,204309,0,125833,0,168146,0,4647,,,,,,,,
"1,022,929",202002,11,11020,40012,113754,205055,91301,1,38017,1,167036,0,2165,,,,,,,,
"1,022,930",202002,11,11020,40014,70310,120074,49764,0,3425,2925,113724,1,5038,,,,,,,,
"1,022,931",202002,11,11020,40021,37946,65505,27559,0,0,0,65505,0,1947,,,,,,,,
"1,022,932",202002,11,11020,40030,122155,203131,80976,0,4703,7,198421,0,6711,,,,,,,,
"1,022,933",202002,11,11020,40036,896,10125,9229,0,78,0,10047,0,198,,,,,,,,
"1,022,934",202002,11,11020,40042,10,881,871,0,0,0,881,0,94,,,,,,,,
"1,022,935",202002,11,11020,40044,8644,32006,23362,0,818,0,31188,0,1177,,,,,,,,
"1,022,936",202002,11,11020,40058,4,5025,5021,0,880,0,4145,0,973,,,,,,,,
"1,022,937",202002,11,11020,40072,121080,152601,31521,0,40729,3444,108428,0,3555,,,,,,,,
"1,022,938",202002,11,11020,40112,0,1136,1136,0,0,0,1136,0,151,,,,,,,,
"1,022,939",202002,11,11020,40127,7759,52306,44547,1,0,0,52305,0,618,,,,,,,,
"1,022,940",202002,11,11020,40130,0,4015,4015,0,17,0,3998,0,624,,,,,,,,
"1,022,941",202002,11,11020,40131,0,6627,6627,0,0,0,6627,0,353,,,,,,,,
"1,022,942",202002,11,11020,40132,647,1706,1059,0,0,0,1706,0,174,,,,,,,,
"1,022,943",202002,11,11020,40136,0,743,743,0,0,0,743,0,93,,,,,,,,
"1,022,944",202002,11,11020,40137,2898,54731,51833,0,0,0,54731,0,139,,,,,,,,
"1,022,945",202002,11,11020,40143,0,654,654,0,0,0,654,0,426,,,,,,,,
"1,022,946",202002,11,11020,40145,0,164,164,0,0,0,164,0,73,,,,,,,,
"1,022,947",202002,11,11020,40150,0,10,10,0,0,0,10,0,18,,,,,,,,
"1,022,948",202002,11,11020,40152,0,202,202,0,0,0,202,0,83,,,,,,,,
"1,022,949",202002,11,11020,40154,0,8,8,0,0,0,8,0,2,,,,,,,,
"1,022,950",202002,11,11021,40002,1138,10878,9740,0,5968,0,4910,0,878,,,,,,,,
"1,022,951",202002,11,11021,40012,2772,8512,5740,0,814,0,7698,0,559,,,,,,,,
"1,022,952",202002,11,11021,40030,1419,3110,1691,0,79,0,3031,0,213,,,,,,,,
"1,022,953",202002,11,11021,40072,794,6038,5244,0,361,47,5630,0,2827,,,,,,,,
"1,022,954",202002,11,11021,40127,169,6292,6123,0,0,0,6292,0,196,,,,,,,,
"1,022,955",202002,11,11021,40130,0,159,159,0,0,0,159,0,55,,,,,,,,
"1,022,956",202002,11,11022,40002,0,226,226,0,226,0,0,0,0,,,,,,,,
"1,022,957",202002,11,11023,40002,2076,13893,11817,0,7214,0,6679,0,874,,,,,,,,
"1,022,958",202002,11,11023,40012,7247,14747,7500,0,2282,1,12464,0,487,,,,,,,,
"1,022,959",202002,11,11023,40021,1912,5022,3110,0,0,0,5022,0,444,,,,,,,,
"1,022,960",202002,11,11023,40030,1827,2494,667,0,0,0,2494,0,10,,,,,,,,
"1,022,961",202002,11,11023,40036,3,80,77,0,0,0,80,0,12,,,,,,,,
"1,022,962",202002,11,11023,40127,272,8626,8354,0,0,0,8626,0,132,,,,,,,,
"1,022,963",202002,11,11023,40130,0,399,399,0,399,0,0,0,0,,,,,,,,
"1,022,964",202002,11,11023,40137,195,8630,8435,0,0,0,8630,0,9,,,,,,,,
"1,022,965",202002,11,11023,40150,0,0,0,0,0,0,0,0,1,,,,,,,,
"1,022,966",202002,11,11024,40002,19,562,543,0,548,0,14,0,2,,,,,,,,
"1,022,967",202002,11,11024,40012,928,4849,3921,0,413,1,4435,0,372,,,,,,,,
"1,022,968",202002,11,11024,40014,2522,5595,3073,0,0,830,4765,0,1141,,,,,,,,
"1,022,969",202002,11,11025,40002,0,2863,2863,0,2863,0,0,0,19,,,,,,,,
"1,022,970",202002,11,11025,40127,57,843,786,0,0,0,843,0,5,,,,,,,,
"1,022,971",202002,11,11026,40002,2344,7289,4945,0,1890,0,5399,0,294,,,,,,,,
"1,022,972",202002,11,11026,40012,2927,5491,2564,0,1046,0,4445,0,153,,,,,,,,
"1,022,973",202002,11,11026,40127,191,1332,1141,0,0,0,1332,0,6,,,,,,,,
"1,022,974",202002,11,11026,40130,0,115,115,0,0,0,115,0,0,,,,,,,,
"1,022,975",202002,11,11026,40137,65,5599,5534,0,0,0,5599,0,6,,,,,,,,
"1,022,976",202002,11,11027,40002,28253,61872,33619,0,22960,0,38912,0,1567,,,,,,,,
"1,022,977",202002,11,11027,40012,17108,29966,12858,0,2203,0,27763,0,825,,,,,,,,
"1,022,978",202002,11,11027,40014,4008,7500,3492,0,11,89,7400,0,679,,,,,,,,
"1,022,979",202002,11,11027,40021,11752,14955,3203,0,0,0,14955,0,225,,,,,,,,
"1,022,980",202002,11,11027,40030,5572,8798,3226,0,157,0,8641,0,293,,,,,,,,
"1,022,981",202002,11,11027,40036,74,1455,1381,0,49,0,1406,0,102,,,,,,,,
"1,022,982",202002,11,11027,40044,313,3061,2748,0,896,0,2165,0,219,,,,,,,,
"1,022,983",202002,11,11027,40062,821,4812,3991,0,0,0,4812,0,697,,,,,,,,
"1,022,984",202002,11,11027,40072,5592,11207,5615,0,1921,220,9066,0,1961,,,,,,,,
"1,022,985",202002,11,11027,40127,1069,19212,18143,0,0,0,19212,0,456,,,,,,,,
"1,022,986",202002,11,11027,40130,0,209,209,0,1,0,208,0,19,,,,,,,,
"1,022,987",202002,11,11027,40131,0,364,364,0,0,0,364,0,18,,,,,,,,
"1,022,988",202002,11,11027,40137,413,25343,24930,0,0,0,25343,0,11,,,,,,,,
"1,022,989",202002,11,11027,40150,0,1,1,0,0,0,1,0,1,,,,,,,,
"1,022,990",202002,11,11028,40002,2953,12351,9398,0,5274,0,7077,0,577,,,,,,,,
"1,022,991",202002,11,11028,40012,4590,10950,6360,1,585,0,10364,0,453,,,,,,,,
"1,022,992",202002,11,11028,40014,1206,3888,2682,0,6,1,3881,0,407,,,,,,,,
"1,022,993",202002,11,11028,40021,1201,4934,3733,0,0,0,4934,0,470,,,,,,,,
"1,022,994",202002,11,11028,40072,2099,6438,4339,0,620,99,5719,0,2593,,,,,,,,
"1,022,995",202002,11,11028,40127,384,8579,8195,0,0,0,8579,0,219,,,,,,,,
"1,022,996",202002,11,11028,40130,0,281,281,0,0,0,281,0,3,,,,,,,,
"1,022,997",202002,11,11028,40137,109,8288,8179,0,0,0,8288,0,0,,,,,,,,
"1,022,998",202002,11,11028,40150,0,1,1,0,0,0,1,0,2,,,,,,,,
"1,022,999",202002,11,11029,40002,582,1743,1161,0,811,0,932,0,29,,,,,,,,
"1,023,000",202002,11,11029,40012,6,7,1,0,6,0,1,0,0,,,,,,,,
"1,023,001",202002,11,11029,40127,55,1829,1774,0,0,0,1829,0,23,,,,,,,,
"1,023,002",202002,11,11029,40137,20,2680,2660,0,0,0,2680,0,0,,,,,,,,
"1,023,003",202002,11,11030,40002,26,1635,1609,0,1615,0,20,0,1,,,,,,,,
"1,023,004",202002,11,11030,40012,2962,6833,3871,0,788,0,6045,0,342,,,,,,,,
"1,023,005",202002,11,11030,40014,27,27,0,0,0,0,27,0,0,,,,,,,,
"1,023,006",202002,11,11030,40072,2029,5818,3789,0,494,94,5230,0,1840,,,,,,,,
"1,023,007",202002,11,11030,40127,194,5563,5369,0,0,0,5563,0,10,,,,,,,,
"1,023,008",202002,11,11030,40137,125,7531,7406,0,0,0,7531,0,1,,,,,,,,
"1,023,009",202002,11,11031,40002,2862,16667,13805,0,6744,0,9923,0,434,,,,,,,,
"1,023,010",202002,11,11031,40012,5298,11687,6389,0,1385,1,10301,0,261,,,,,,,,
"1,023,011",202002,11,11031,40014,3998,7738,3740,0,12,84,7642,0,506,,,,,,,,
"1,023,012",202002,11,11031,40021,11403,15232,3829,0,0,0,15232,0,329,,,,,,,,
"1,023,013",202002,11,11031,40030,6582,9962,3380,0,57,0,9905,0,386,,,,,,,,
"1,023,014",202002,11,11031,40036,18,363,345,0,8,0,355,0,2,,,,,,,,
"1,023,015",202002,11,11031,40044,232,1516,1284,0,0,0,1516,0,99,,,,,,,,
"1,023,016",202002,11,11031,40072,4318,7800,3482,0,2044,158,5598,0,608,,,,,,,,
"1,023,017",202002,11,11031,40127,280,6454,6174,1,1,0,6452,0,72,,,,,,,,
"1,023,018",202002,11,11031,40130,0,760,760,0,6,0,754,0,242,,,,,,,,
"1,023,019",202002,11,11031,40131,0,816,816,0,0,0,816,0,28,,,,,,,,
"1,023,020",202002,11,11031,40137,348,7924,7576,0,0,0,7924,0,4,,,,,,,,
"1,023,021",202002,11,11031,40150,0,1,1,0,0,0,1,0,1,,,,,,,,
"1,023,022",202002,11,11032,40002,6518,14638,8120,0,3445,0,11193,0,644,,,,,,,,
"1,023,023",202002,11,11032,40012,3608,6832,3224,0,878,0,5954,0,140,,,,,,,,
"1,023,024",202002,11,11032,40021,17006,21874,4868,0,0,0,21874,0,671,,,,,,,,
"1,023,025",202002,11,11032,40072,4057,7715,3658,0,1695,95,5925,0,1799,,,,,,,,
"1,023,026",202002,11,11032,40127,334,5554,5220,0,0,0,5554,0,98,,,,,,,,
"1,023,027",202002,11,11032,40131,0,786,786,0,0,0,786,0,26,,,,,,,,
"1,023,028",202002,11,11032,40137,116,5590,5474,0,0,0,5590,0,2,,,,,,,,
"1,023,029",202002,11,11032,40150,0,1,1,0,0,0,1,0,0,,,,,,,,
"1,023,030",202002,11,11033,40002,2696,12510,9814,0,5928,0,6582,0,351,,,,,,,,
"1,023,031",202002,11,11033,40012,4975,10617,5642,0,1344,0,9273,0,563,,,,,,,,
"1,023,032",202002,11,11033,40036,0,37,37,0,0,0,37,0,5,,,,,,,,
"1,023,033",202002,11,11033,40072,1865,5096,3231,0,398,88,4610,0,1761,,,,,,,,
"1,023,034",202002,11,11033,40127,262,10436,10174,2,0,0,10434,0,49,,,,,,,,
"1,023,035",202002,11,11033,40131,0,851,851,0,0,0,851,0,56,,,,,,,,
"1,023,036",202002,11,11033,40137,148,7074,6926,0,0,0,7074,0,4,,,,,,,,
"1,023,037",202002,11,11034,40002,0,51,51,0,51,0,0,0,0,,,,,,,,
"1,023,038",202002,11,11035,40002,0,3605,3605,0,3605,0,0,0,0,,,,,,,,
"1,023,039",202002,11,11035,40012,5040,7929,2889,0,1006,0,6923,0,170,,,,,,,,
"1,023,040",202002,11,11035,40127,185,6199,6014,0,0,0,6199,0,88,,,,,,,,
"1,023,041",202002,11,11035,40130,0,14,14,0,14,0,0,0,0,,,,,,,,
"1,023,042",202002,11,11035,40137,158,10533,10375,0,0,0,10533,0,3,,,,,,,,
"1,023,043",202002,11,11036,40002,0,89,89,0,89,0,0,0,0,,,,,,,,
"1,023,044",202002,11,11036,40014,171,786,615,0,0,0,786,0,71,,,,,,,,
"1,023,045",202002,11,11037,40002,15919,31313,15394,0,8564,0,22749,0,761,,,,,,,,
"1,023,046",202002,11,11037,40012,8745,14875,6130,0,2264,1,12610,0,227,,,,,,,,
"1,023,047",202002,11,11037,40014,7743,10854,3111,0,2,73,10779,0,281,,,,,,,,
