ID_CAPTACION,CVE_PERIODO,CVE_ESTADO,CVE_MUNICIPIO,CVE_INSTITUCION,SALDO_NOMINA,SALDO_TRANS_TOTAL,SALDO_TRANS_MA,SALDO_TRANS_N1,SALDO_TRANS_N2,SALDO_TRANS_N3,SALDO_TRANS_N4,SALDO_AHORRO,SALDO_PLAZO_FIJO
2000608,202005,5,5022,40127,19227,8088454,8069227,0,0,0,8088454,0,0
2000614,202005,5,5023,40002,0,77636,77636,0,77636,0,0,0,0
2000618,202005,5,5024,40002,0,506803,506803,0,506803,0,0,0,14
2000619,202005,5,5024,40012,107227374,193840415,86613041,0,3175241,200,190664974,0,108535367
2000620,202005,5,5024,40021,8703906,62749362,54045456,0,0,0,62749362,0,66142148
2000621,202005,5,5024,40127,68252,43045809,42977557,0,0,0,43045809,0,5925424
2000622,202005,5,5024,40130,0,523566,523566,0,0,0,523566,0,215821
2000623,202005,5,5024,40137,1283,2557038,2555755,0,0,0,2557038,0,0
2000629,202005,5,5025,40002,63479249,255238212,191758963,0,6316085,0,248922127,0,51629045
2000630,202005,5,5025,40012,221714948,610138651,388423703,320,7152502,0,602985829,0,92657727
2000631,202005,5,5025,40014,230646229,639237141,408590912,0,703046,477377,638056718,4436,199074187
2000632,202005,5,5025,40021,50253138,374167087,323913949,0,0,0,374167087,0,277331856
2000633,202005,5,5025,40036,525284,166923655,166398371,0,186,0,166923469,0,48235901
2000634,202005,5,5025,40044,47440904,370469582,323028678,0,116265,0,370353317,0,247991133
2000635,202005,5,5025,40072,157258660,1008986047,851727387,0,10182670,7661424,991141953,0,734640268
2000636,202005,5,5025,40112,0,19532929,19532929,0,0,0,19532929,0,40819925
2000637,202005,5,5025,40127,235539,79294760,79059221,1628,0,0,79293132,0,6255061
2000638,202005,5,5025,40130,0,820586,820586,0,0,0,820586,0,3001
2000639,202005,5,5025,40131,0,24924658,24924658,0,0,0,24924658,0,45613250
2000640,202005,5,5025,40137,757929,82112016,81354087,0,0,0,82112016,0,230912
2000648,202005,5,5026,40002,0,113793,113793,0,113793,0,0,0,0
2000652,202005,5,5027,40002,86687595,735467080,648779485,0,2793610,0,732673470,0,52184018
2000653,202005,5,5027,40012,133692665,242041158,108348493,0,3382257,1564,238657337,0,130535355
2000654,202005,5,5027,40014,55661020,105899735,50238715,0,262567,347617,105289551,0,44148320
2000655,202005,5,5027,40021,80438587,600934961,520496374,0,0,0,600934961,0,73588722
2000656,202005,5,5027,40036,107487,62659872,62552385,0,2471,0,62657401,0,4570424
2000657,202005,5,5027,40058,2013827,132830387,130816560,0,909421,0,131920966,0,188545618
2000658,202005,5,5027,40072,244176409,930581813,686405404,0,5679443,5228725,919673645,0,151107767
2000659,202005,5,5027,40127,75553,28293612,28218059,1160,0,0,28292452,0,5802387
2000660,202005,5,5027,40130,0,849967,849967,0,0,0,849967,0,8114
2000661,202005,5,5027,40137,185621,29545326,29359705,0,0,0,29545326,0,62255
2000662,202005,5,5027,40150,0,33271,33271,0,0,0,33271,0,898460
2000672,202005,5,5028,40002,13807123,86421154,72614031,0,1138459,0,85282695,0,57407400
2000673,202005,5,5028,40012,123019373,235767528,112748155,0,2322732,0,233444796,0,55770245
2000674,202005,5,5028,40014,43688563,162325299,118636736,0,170352,0,162154947,0,174670413
2000675,202005,5,5028,40021,5552410,45630747,40078337,0,0,0,45630747,0,115901592
2000676,202005,5,5028,40044,31178060,153941515,122763455,0,45847,0,153895668,0,263443808
2000677,202005,5,5028,40072,25805860,222345140,196539280,0,2167184,892510,219285446,0,409903519
2000678,202005,5,5028,40127,50407,30152621,30102214,0,0,0,30152621,0,3661314
2000679,202005,5,5028,40131,0,13475692,13475692,0,0,0,13475692,0,30607304
2000680,202005,5,5028,40137,80184,16564429,16484245,0,0,0,16564429,0,128433
2000686,202005,5,5029,40002,0,70670,70670,0,70670,0,0,0,0
2000690,202005,5,5030,40002,577345627,3249109847,2671764220,0,23911737,0,3225198110,0,807806013
2000691,202005,5,5030,40012,2209640435,6179681460,3970041025,1269,45612591,40584,6134027016,0,2980091580
2000692,202005,5,5030,40014,657486273,2694336382,2036850109,0,2047869,2036308,2690252205,562,3416151807
2000693,202005,5,5030,40021,174550549,2529832501,2355281952,0,0,0,2529832501,0,714830198
2000694,202005,5,5030,40030,8998571,211399953,202401382,0,1478,0,211398475,0,401187849
2000695,202005,5,5030,40036,2440250,1262038182,1259597932,0,21506,0,1262016676,0,188720348
2000696,202005,5,5030,40044,252089039,2331166970,2079077931,0,4333739,0,2326833231,0,1391795472
2000697,202005,5,5030,40058,7798136,772145018,764346882,0,2615741,0,769529277,0,1372411860
2000698,202005,5,5030,40062,37610353,377806881,340196528,0,0,0,377806881,0,772146447
2000699,202005,5,5030,40072,1118711462,5811043049,4692331587,0,55691531,50275733,5705075785,0,3332899553
2000700,202005,5,5030,40112,0,185293449,185293449,0,0,0,185293449,0,145122527
2000701,202005,5,5030,40127,1752538,349587395,347834857,0,0,0,349587395,0,28353731
2000702,202005,5,5030,40130,0,12040241,12040241,0,130991,0,11909250,0,9216984
2000703,202005,5,5030,40131,0,87493369,87493369,0,0,0,87493369,0,355500478
2000704,202005,5,5030,40136,0,31023022,31023022,0,0,0,31023022,0,33423553
2000705,202005,5,5030,40137,2845095,328832699,325987604,0,0,0,328832699,0,370656
2000706,202005,5,5030,40143,0,7622056,7622056,0,0,0,7622056,0,1481708516
2000707,202005,5,5030,40150,0,11698,11698,0,0,0,11698,0,10775688
2000708,202005,5,5030,40152,0,1053405,1053405,0,0,0,1053405,0,8382968
2000720,202005,5,5031,40002,0,394295,394295,0,394295,0,0,0,0
2000721,202005,5,5031,40012,50882464,177840228,126957764,0,1882152,0,175958076,0,126439367
2000722,202005,5,5031,40014,29554727,80663870,51109143,0,12505,0,80651365,0,92943583
2000723,202005,5,5031,40127,63235,13992560,13929325,0,0,0,13992560,0,0
2000729,202005,5,5032,40002,710441,1580892,870451,0,950069,0,630823,0,36
2000730,202005,5,5032,40012,144204886,253106317,108901431,0,4126487,0,248979830,0,226543800
2000731,202005,5,5032,40014,43988518,150892233,106903715,0,24003,12679,150855551,2776,90536004
2000732,202005,5,5032,40021,2974803,35384053,32409250,0,0,0,35384053,0,96447273
2000733,202005,5,5032,40072,8426597,130284110,121857513,0,1032237,864410,128387463,0,156442248
2000734,202005,5,5032,40127,85809,14138109,14052300,3032,0,0,14135077,0,232652
2000735,202005,5,5032,40130,0,623934,623934,0,0,0,623934,0,42734
2000736,202005,5,5032,40131,0,10599944,10599944,0,0,0,10599944,0,30133381
2000737,202005,5,5032,40137,311198,21979591,21668393,0,0,0,21979591,0,258541
2000738,202005,5,5032,40150,0,0,0,0,0,0,0,0,501243
2000746,202005,5,5033,40002,23405115,350773438,327368323,0,1725217,0,349048221,0,51909878
2000747,202005,5,5033,40012,103268404,214983507,111715103,0,2712596,0,212270911,0,69372775
2000748,202005,5,5033,40127,234484,74025773,73791289,1086,0,0,74024687,0,10903255
2000749,202005,5,5033,40130,0,1440235,1440235,0,11971,0,1428264,0,918342
2000750,202005,5,5033,40131,0,16607068,16607068,0,0,0,16607068,0,27432721
2000751,202005,5,5033,40137,1089727,69588842,68499115,0,0,0,69588842,0,3524
2000757,202005,5,5034,40002,0,23652,23652,0,23652,0,0,0,0
2000758,202005,5,5034,40012,32504222,65958617,33454395,0,1360324,4800,64593493,0,146257250
2000762,202005,5,5035,40002,625966603,5751751850,5125785247,0,24134391,0,5727617459,15106,1380516678
2000763,202005,5,5035,40012,1296925123,5267410709,3970485586,0,49185013,3356,5218222340,0,2249736655
2000764,202005,5,5035,40014,540194586,2284347282,1744152696,0,776698,2553873,2281016711,470,811740144
2000765,202005,5,5035,40021,163728874,1201850805,1038121931,0,0,0,1201850805,0,772536831
2000766,202005,5,5035,40030,14934951,303564972,288630021,0,17814,0,303547158,0,626284797
2000767,202005,5,5035,40036,2878800,856169723,853290923,0,56207,0,856113516,0,118663673
2000768,202005,5,5035,40044,113871363,1708002215,1594130852,0,1227016,293732,1706481467,0,1867082096
2000769,202005,5,5035,40058,8638200,1028787433,1020149233,0,6183061,0,1022604372,0,1594108381
2000770,202005,5,5035,40062,23976408,115788344,91811936,0,0,0,115788344,0,270913823
2000771,202005,5,5035,40072,676642859,3203912810,2527269951,0,55977917,32015230,3115919663,0,1757566043
2000772,202005,5,5035,40112,0,504028756,504028756,0,0,0,504028756,0,162333377
2000773,202005,5,5035,40127,1492839,473587524,472094685,0,0,0,473587524,0,89338200
2000774,202005,5,5035,40130,0,11813394,11813394,0,85021,0,11728373,0,8333218
2000775,202005,5,5035,40131,0,62503440,62503440,0,0,0,62503440,0,263050244
2000776,202005,5,5035,40132,2174826,26966614,24791788,0,0,0,26966614,0,66119192
2000777,202005,5,5035,40136,0,86677239,86677239,0,0,0,86677239,0,53970275
2000778,202005,5,5035,40137,9028438,342835799,333807361,0,0,0,342835799,0,1850351
2000779,202005,5,5035,40143,0,72940463,72940463,0,0,0,72940463,0,428095661
2000780,202005,5,5035,40145,0,34909423,34909423,0,0,0,34909423,0,28689815
2000781,202005,5,5035,40150,0,489044,489044,0,0,0,489044,0,45415607
2000782,202005,5,5035,40154,0,277271,277271,0,0,0,277271,0,6911311
2000794,202005,5,5036,40002,0,169604,169604,0,169604,0,0,0,0
2000795,202005,5,5036,40012,0,0,0,0,0,0,0,0,65524319
2000799,202005,5,5037,40002,0,71546,71546,0,71546,0,0,0,0
2000800,202005,5,5037,40012,0,0,0,0,0,0,0,0,995290695
2000804,202005,5,5038,40002,0,177209,177209,0,177209,0,0,0,0
2000805,202005,5,5038,40014,14311099,52060358,37749259,0,0,0,52060358,0,21422249
2000809,202005,6,6001,40002,0,668853,668853,0,668853,0,0,0,0
2000810,202005,6,6001,40127,262920,28455717,28192797,0,0,0,28455717,0,1439871
2000816,202005,6,6002,40002,400499824,1615942289,1215442465,0,7454238,0,1608488051,0,474824125
2000817,202005,6,6002,40012,713722097,3363189340,2649467243,1252,20456330,9005,3342722753,0,112986722
2000818,202005,6,6002,40014,228058963,986198371,758139408,0,520708,669010,985008653,1442,345115429
2000819,202005,6,6002,40021,99798498,588057028,488258530,0,0,0,588057028,0,277325637
2000820,202005,6,6002,40030,6160073,355278293,349118220,0,1256,0,355277037,0,173150659
2000821,202005,6,6002,40036,1501985,498925933,497423948,0,22114,0,498903819,0,67920160
2000822,202005,6,6002,40044,7080465,283355832,276275367,0,280727,0,283075105,0,258203986
2000823,202005,6,6002,40072,173707403,873770377,700062974,0,4726040,4774328,864270009,0,295531166
2000824,202005,6,6002,40127,361257,176941731,176580474,0,0,0,176941731,0,25360246
2000825,202005,6,6002,40130,0,550591,550591,0,37448,0,513143,0,130720
2000826,202005,6,6002,40131,0,3357776,3357776,0,0,0,3357776,0,14764490
2000827,202005,6,6002,40136,0,39066205,39066205,0,0,0,39066205,0,43926104
2000828,202005,6,6002,40137,1437086,120840308,119403222,0,0,0,120840308,0,27124
2000829,202005,6,6002,40143,0,6408639,6408639,0,0,0,6408639,0,35688353
2000830,202005,6,6002,40150,0,1975421,1975421,0,0,0,1975421,0,12451471
2000842,202005,6,6003,40002,0,506180,506180,0,506180,0,0,0,0
2000843,202005,6,6003,40150,0,0,0,0,0,0,0,0,1241182
2000849,202005,6,6004,40002,0,442797,442797,0,442797,0,0,0,0
2000853,202005,6,6005,40002,0,772504,772504,0,772504,0,0,0,0
2000854,202005,6,6005,40012,79056903,173921656,94864753,0,1548603,77,172372976,0,1407286
2000855,202005,6,6005,40127,217476,22877671,22660195,0,0,0,22877671,0,3307023
2000856,202005,6,6005,40137,51017,29514295,29463278,0,0,0,29514295,0,0
2000857,202005,6,6005,40150,0,0,0,0,0,0,0,0,2310293
2000865,202005,6,6006,40002,0,63573,63573,0,63573,0,0,0,0
2000869,202005,6,6007,40002,130959559,962256591,831297032,0,6404845,0,955851746,0,159962606
2000870,202005,6,6007,40012,231266144,626363186,395097042,0,9178917,8050,617176219,0,9056396
2000871,202005,6,6007,40014,188269109,864003141,675734032,0,100072,3104347,860798722,225,404110525
2000872,202005,6,6007,40021,15247024,72313609,57066585,0,0,0,72313609,0,53645458
2000873,202005,6,6007,40030,91492,14286766,14195274,0,0,0,14286766,0,2672498
2000874,202005,6,6007,40036,394483,46720780,46326297,0,5963,0,46714817,0,7142297
2000875,202005,6,6007,40044,2874049,169173168,166299119,0,5982,0,169167186,0,89170695
2000876,202005,6,6007,40072,80125595,488060356,407934761,0,4820676,2148723,481090957,0,270014798
2000877,202005,6,6007,40112,0,122269798,122269798,0,0,0,122269798,0,24941350
2000878,202005,6,6007,40127,482075,153745966,153263891,0,0,0,153745966,0,19729585
2000879,202005,6,6007,40130,0,1052553,1052553,0,1125,0,1051428,0,1172564
2000880,202005,6,6007,40136,0,100985338,100985338,0,0,0,100985338,0,50788763
2000881,202005,6,6007,40137,1030235,153066014,152035779,0,0,0,153066014,0,370927
2000882,202005,6,6007,40143,0,4969450,4969450,0,0,0,4969450,0,1797507
2000883,202005,6,6007,40150,0,38347,38347,0,0,0,38347,0,8822688
2000895,202005,6,6008,40002,11027447,22904572,11877125,0,497148,0,22407424,0,2660743
2000899,202005,6,6009,40002,53531943,413028445,359496502,0,3083873,0,409944572,0,129786082
2000900,202005,6,6009,40012,69882264,243767157,173884893,0,4215783,9097,239542277,0,5221964
2000901,202005,6,6009,40014,42743066,315626438,272883372,0,14513,44012,315567913,2024,118058365
2000902,202005,6,6009,40021,15690754,114141407,98450653,0,0,0,114141407,0,87862947
2000903,202005,6,6009,40030,19550658,275574377,256023719,0,0,0,275574377,0,134888759
2000904,202005,6,6009,40072,15404836,145613751,130208915,0,1496683,666526,143450542,0,81266538
2000905,202005,6,6009,40127,238018,64371684,64133666,0,0,0,64371684,0,11170812
2000906,202005,6,6009,40130,0,1233092,1233092,0,3247,0,1229845,0,569991
2000907,202005,6,6009,40137,701830,132788838,132087008,0,0,0,132788838,0,16394
2000908,202005,6,6009,40150,0,41051,41051,0,0,0,41051,0,0
2000918,202005,6,6010,40002,59116492,224334916,165218424,0,5494687,0,218840229,0,71556898
2000919,202005,6,6010,40012,47945427,170512962,122567535,0,2151812,3103,168358047,0,3256013
2000920,202005,6,6010,40014,26775308,91572289,64796981,0,58650,594197,90919442,0,28099609
2000921,202005,6,6010,40021,34591295,313550764,278959469,0,0,0,313550764,0,103766109
2000922,202005,6,6010,40030,10493352,106815535,96322183,0,0,0,106815535,0,38955824
2000923,202005,6,6010,40072,30798054,123529480,92731426,0,1075744,571201,121882535,0,93096457
2000924,202005,6,6010,40127,354551,84779746,84425195,0,0,0,84779746,0,17502259
2000925,202005,6,6010,40131,0,15263049,15263049,0,0,0,15263049,0,42594724
2000926,202005,6,6010,40137,838418,69130956,68292538,0,0,0,69130956,0,183249
2000927,202005,6,6010,40150,0,15229,15229,0,0,0,15229,0,3663069
2000937,202005,7,7001,40002,0,509487,509487,0,509487,0,0,0,0
2000938,202005,7,7001,40127,0,3438570,3438570,0,0,0,3438570,0,5
2000944,202005,7,7002,40002,0,630080,630080,0,630080,0,0,0,0
2000945,202005,7,7002,40127,772214,26839522,26067308,0,0,0,26839522,0,3217143
2000951,202005,7,7003,40002,0,720853,720853,0,720853,0,0,0,0
2000952,202005,7,7003,40072,11332757,200808622,189475865,0,754525,549286,199504811,0,73586656
2000956,202005,7,7004,40002,0,24429,24429,0,24429,0,0,0,0
2000960,202005,7,7005,40002,0,49741,49741,0,49741,0,0,0,0
2000964,202005,7,7006,40002,0,24754,24754,0,24754,0,0,0,0
2000968,202005,7,7007,40002,0,89641,89641,0,89641,0,0,0,0
2000972,202005,7,7008,40002,0,186845,186845,0,186845,0,0,0,0
2000973,202005,7,7008,40072,3280399,137963120,134682721,0,162046,333408,137467666,0,67054635
2000974,202005,7,7008,40127,1894642,35154342,33259700,0,3291,0,35151051,0,3465335
2000980,202005,7,7009,40002,8949818,222570709,213620891,0,911856,0,221658853,0,3980263
2000981,202005,7,7009,40012,35919760,180950591,145030831,0,1798390,0,179152201,0,7151306
2000982,202005,7,7009,40127,815755,45480324,44664569,0,0,0,45480324,0,9853349
2000983,202005,7,7009,40130,0,779191,779191,0,0,0,779191,0,93778
2000984,202005,7,7009,40137,14488,30915914,30901426,0,0,0,30915914,0,219756
2000990,202005,7,7010,40002,0,31640,31640,0,31640,0,0,0,0
2000994,202005,7,7011,40002,0,17982,17982,0,17982,0,0,0,0
2000998,202005,7,7012,40002,0,1252939,1252939,0,1252939,0,0,0,0
2000999,202005,7,7012,40127,0,2088,2088,2088,0,0,0,0,0
2001005,202005,7,7013,40002,0,112932,112932,0,112932,0,0,0,0
2001006,202005,7,7013,40072,22399353,168909423,146510070,0,1929150,1366057,165614216,0,50229667
2001007,202005,7,7013,40127,228713,34808406,34579693,0,0,0,34808406,0,1907827
2001013,202005,7,7014,40002,0,25999,25999,0,25999,0,0,0,0
2001017,202005,7,7015,40002,0,1041627,1041627,0,1041627,0,0,0,0
2001018,202005,7,7015,40072,24895658,106849763,81954105,0,759329,1398509,104691925,0,46826399
2001019,202005,7,7015,40127,274678,87852571,87577893,0,0,0,87852571,0,60098
2001020,202005,7,7015,40130,0,1986617,1986617,0,0,0,1986617,0,594492
2001026,202005,7,7016,40002,0,180254,180254,0,180254,0,0,0,0
2001030,202005,7,7017,40002,166851,5592259,5425408,0,5337863,0,254396,0,4592
2001031,202005,7,7017,40012,46926421,176862118,129935697,0,5666299,11369,171184450,0,5050343
2001032,202005,7,7017,40072,12761992,69048177,56286185,0,324462,208469,68515246,0,43841985
2001033,202005,7,7017,40127,369647,49663985,49294338,0,0,0,49663985,0,10601747
2001034,202005,7,7017,40130,0,668580,668580,0,0,0,668580,0,187919
2001035,202005,7,7017,40137,559339,83856498,83297159,0,0,0,83856498,0,608000
2001041,202005,7,7018,40002,0,34390,34390,0,34390,0,0,0,0
2001045,202005,7,7019,40002,55453817,305457917,250004100,0,7763676,0,297694241,0,210160658
2001046,202005,7,7019,40012,129241070,459669716,330428646,205,8851387,1046,450817078,0,17332618
2001047,202005,7,7019,40014,16453808,142087959,125634151,0,359360,178272,141550327,0,121712806
2001048,202005,7,7019,40021,72422050,340201196,267779146,0,0,0,340201196,0,289422174
2001049,202005,7,7019,40036,267907,52287252,52019345,0,22168,0,52265084,0,15580732
2001050,202005,7,7019,40044,6680523,65878110,59197587,0,0,0,65878110,0,41979166
2001051,202005,7,7019,40072,42922497,378442991,335520494,0,1524364,1552027,375366600,0,482433874
2001052,202005,7,7019,40127,1438773,288979859,287541086,1044,0,0,288978815,0,46441442
2001053,202005,7,7019,40130,0,4051122,4051122,0,188575,0,3862547,0,4118797
2001054,202005,7,7019,40137,1274187,328437938,327163751,0,0,0,328437938,0,82374206
2001060,202005,7,7020,40002,0,135199,135199,0,135199,0,0,0,0
2001061,202005,7,7020,40127,382217,45187836,44805619,0,0,0,45187836,0,6773377
2001067,202005,7,7021,40002,0,90651,90651,0,90651,0,0,0,0
2001068,202005,7,7021,40072,6825593,72625141,65799548,0,87120,429278,72108743,0,41932887
2001069,202005,7,7021,40127,242712,22656304,22413592,0,0,0,22656304,0,2463885
2001075,202005,7,7022,40002,0,6012,6012,0,6012,0,0,0,0
2001079,202005,7,7023,40002,0,107883,107883,0,107883,0,0,0,0
2001083,202005,7,7024,40002,0,20269,20269,0,20269,0,0,0,0
2001087,202005,7,7025,40002,0,32771,32771,0,32771,0,0,0,0
2001091,202005,7,7026,40002,0,102691,102691,0,102691,0,0,0,0
2001095,202005,7,7027,40002,0,3019996,3019996,0,3019996,0,0,0,5178
2001096,202005,7,7027,40012,35626126,104507281,68881155,0,804233,6000,103697048,0,3490143
2001097,202005,7,7027,40021,5349670,31630772,26281102,0,0,0,31630772,0,89918913
2001098,202005,7,7027,40127,250433,22612039,22361606,1262,0,0,22610777,0,4394127
2001099,202005,7,7027,40130,0,1118712,1118712,0,6,0,1118706,0,343374
2001100,202005,7,7027,40137,54015,22014588,21960573,0,0,0,22014588,0,4536303
2001101,202005,7,7027,40150,0,45006,45006,0,0,0,45006,0,1043625
2001109,202005,7,7028,40002,0,45403,45403,0,45403,0,0,0,0
2001113,202005,7,7029,40002,0,49917,49917,0,49917,0,0,0,0
2001117,202005,7,7030,40002,0,53928,53928,0,53928,0,0,0,0
2001121,202005,7,7031,40002,7419482,29423104,22003622,0,386735,0,29036369,0,261918
2001122,202005,7,7031,40014,16427741,64863085,48435344,0,1,42581,64820503,0,16385172
2001126,202005,7,7032,40002,13088570,64036596,50948026,0,1179436,0,62857160,0,33041260
2001127,202005,7,7032,40127,504268,49251087,48746819,0,0,0,49251087,0,750172
2001128,202005,7,7032,40130,0,1810191,1810191,0,37443,0,1772748,0,241821
2001134,202005,7,7033,40002,0,14955,14955,0,14955,0,0,0,0
2001138,202005,7,7034,40002,7396147,93742509,86346362,0,390410,0,93352099,0,43296800
2001139,202005,7,7034,40012,23359685,240050017,216690332,0,1702478,0,238347539,0,5936085
2001140,202005,7,7034,40127,698672,266486252,265787580,1048,0,0,266485204,0,60071817
2001141,202005,7,7034,40137,992657,237641739,236649082,0,0,0,237641739,0,13285315
2001147,202005,7,7035,40002,0,249037,249037,0,249037,0,0,0,0
2001151,202005,7,7036,40002,0,17944,17944,0,17944,0,0,0,0
2001155,202005,7,7037,40002,0,863618,863618,0,863618,0,0,0,0
2001156,202005,7,7037,40127,356587,19078344,18721757,0,0,0,19078344,0,1816708
2001162,202005,7,7038,40002,0,88403,88403,0,88403,0,0,0,0
2001166,202005,7,7039,40002,0,29403,29403,0,29403,0,0,0,0
2001170,202005,7,7040,40002,7819906,87649150,79829244,0,3361327,0,84287823,0,50200448
2001171,202005,7,7040,40012,120666508,271099834,150433326,0,3351083,0,267748751,0,128960872
2001172,202005,7,7040,40044,927116,78522539,77595423,0,0,0,78522539,0,83907739
2001173,202005,7,7040,40072,18033989,139014958,120980969,0,890616,652083,137472259,0,113790784
